citoyen_id,nom,prenom,date_naissance,email,telephone,adresse,code_postal,ville,arrondissement
2307,Martin,Marine,1978-03-13,marine.martin@ville-marseille.fr,0737491218,189 Rue Saint-Ferréol,13004,Marseille,1e
2308,Gonzalez,Emma,2002-10-21,emma.gonzalez@ville-marseille.fr,0647159011,10 Rue Saint-Ferréol,13011,Marseille,1e
2309,Garcia,Lea,1940-03-13,lea.garcia@gmail.com,0640272898,187 Rue Paradis,13003,Marseille,14e
2310,Lambert,Marine,1985-11-18,marine.lambert@gmail.com,0714984250,164 Boulevard Baille,13004,Marseille,6e
2311,Gonzalez,Hugo,1975-06-10,hugo.gonzalez@gmail.com,0614144246,159 Rue d'Aubagne,13009,Marseille,6e
2312,Petit,Sophie,1982-09-04,sophie.petit@ville-marseille.fr,0659528599,216 Rue d'Aubagne,13006,Marseille,8e
2313,Benali,Karim,1969-01-13,karim.benali@outlook.com,0605577979,179 Rue Saint-Ferréol,13007,Marseille,16e
2314,Rossi,Marc,1979-10-18,marc.rossi@gmail.com,0793948150,5 Rue d'Aubagne,13010,Marseille,4e
2315,Fournier,Karim,1960-08-15,karim.fournier@gmail.com,0685869660,15 Rue Paradis,13011,Marseille,14e
2316,Moreau,Marine,1972-01-18,marine.moreau@ville-marseille.fr,0712101842,174 Rue d'Aubagne,13013,Marseille,1e
2317,Dubois,Rachid,1999-07-04,rachid.dubois@gmail.com,0645940859,98 Rue de Lodi,13010,Marseille,4e
2318,Garcia,Julie,1976-05-11,julie.garcia@outlook.com,0779507655,62 Boulevard National,13006,Marseille,9e
2319,Moreau,Hugo,1983-08-03,hugo.moreau@gmail.com,0625846790,144 Boulevard National,13005,Marseille,11e
2320,Petit,Nicolas,1984-02-13,nicolas.petit@outlook.com,0796523967,198 Boulevard Baille,13006,Marseille,16e
2321,Petit,Karim,1992-06-18,karim.petit@outlook.com,0740700841,158 Rue de la République,13005,Marseille,2e
2322,Gonzalez,Antoine,2004-02-06,antoine.gonzalez@ville-marseille.fr,0775385139,241 Boulevard Baille,13010,Marseille,5e
2323,Rossi,Emma,2003-04-15,emma.rossi@gmail.com,0726204085,86 Boulevard Baille,13010,Marseille,14e
2324,Martin,Youssef,1975-09-11,youssef.martin@gmail.com,0787372826,53 Rue de Lodi,13014,Marseille,3e
2325,Gonzalez,Camille,1956-12-01,camille.gonzalez@gmail.com,0671603330,56 Rue de Rome,13002,Marseille,10e
2326,Lefevre,Camille,1965-03-29,camille.lefevre@ville-marseille.fr,0620931378,136 Rue de Lodi,13008,Marseille,14e
2327,Royer,Thomas,1954-03-16,thomas.royer@ville-marseille.fr,0777736576,9 Rue Paradis,13014,Marseille,16e
2328,Garcia,Sarah,1971-04-10,sarah.garcia@gmail.com,0743511026,85 Rue de la République,13007,Marseille,9e
2329,Gonzalez,Marc,1968-04-09,marc.gonzalez@outlook.com,0631351485,53 Rue Paradis,13002,Marseille,5e
2330,Royer,Antoine,1942-07-22,antoine.royer@gmail.com,0726067415,6 Boulevard Baille,13013,Marseille,9e
2331,Royer,Clara,1966-08-22,clara.royer@outlook.com,0664834279,209 Rue de Rome,13016,Marseille,14e
2332,Moreau,Hugo,1944-11-21,hugo.moreau@yahoo.fr,0725202358,150 Rue de Lodi,13002,Marseille,14e
2333,Benali,Marc,1981-06-15,marc.benali@gmail.com,0795165991,42 Boulevard National,13006,Marseille,9e
2334,Garcia,Karim,1975-04-23,karim.garcia@yahoo.fr,0639004152,76 Rue de Lodi,13014,Marseille,9e
2335,Fournier,Sarah,1954-01-05,sarah.fournier@yahoo.fr,0701897795,97 Rue d'Aubagne,13012,Marseille,11e
2336,Durand,Thomas,2001-06-10,thomas.durand@ville-marseille.fr,0725028004,97 Rue d'Aubagne,13002,Marseille,8e
2337,Benali,Nicolas,1983-05-20,nicolas.benali@ville-marseille.fr,0631613407,213 Rue d'Aubagne,13008,Marseille,9e
2338,Lambert,Youssef,2001-06-22,youssef.lambert@yahoo.fr,0675428328,99 Rue de Lodi,13012,Marseille,16e
2339,Benali,Rachid,2001-08-28,rachid.benali@ville-marseille.fr,0788155715,87 Avenue du Prado,13012,Marseille,2e
2340,Fournier,Camille,1977-04-23,camille.fournier@gmail.com,0663646059,21 Rue Saint-Ferréol,13014,Marseille,10e
2341,Garcia,Camille,1950-09-18,camille.garcia@yahoo.fr,0732245182,30 Avenue du Prado,13008,Marseille,7e
2342,Rossi,Camille,1994-06-15,camille.rossi@ville-marseille.fr,0748697848,18 Boulevard Baille,13003,Marseille,5e
2343,Gonzalez,Emma,1985-07-11,emma.gonzalez@ville-marseille.fr,0605270436,156 Rue Saint-Ferréol,13007,Marseille,3e
2344,Dubois,Lea,1971-03-07,lea.dubois@outlook.com,0601274690,188 Avenue du Prado,13014,Marseille,9e
2345,Benali,Clara,1975-01-11,clara.benali@outlook.com,0708553606,250 Avenue du Prado,13003,Marseille,14e
2346,Dubois,Youssef,1957-04-13,youssef.dubois@ville-marseille.fr,0657756942,106 Rue Paradis,13012,Marseille,14e
2347,Lambert,Sarah,1945-10-27,sarah.lambert@outlook.com,0673032482,205 Rue de Lodi,13001,Marseille,2e
2348,Lefevre,Hugo,2002-05-01,hugo.lefevre@yahoo.fr,0711882038,53 Boulevard National,13005,Marseille,8e
2349,Petit,Sophie,1978-07-06,sophie.petit@gmail.com,0731112817,85 Rue de Rome,13014,Marseille,5e
2350,Lambert,Emma,1994-02-01,emma.lambert@ville-marseille.fr,0736947281,208 Rue Paradis,13013,Marseille,14e
2351,Dubois,Julie,1977-02-25,julie.dubois@gmail.com,0637902940,149 Rue de Rome,13009,Marseille,11e
2352,Benali,Julie,1972-05-28,julie.benali@outlook.com,0752756719,89 Rue Paradis,13004,Marseille,7e
2353,Martin,Antoine,2005-08-19,antoine.martin@gmail.com,0712652494,14 Boulevard National,13013,Marseille,15e
2354,Ahmed,Nicolas,1971-11-24,nicolas.ahmed@gmail.com,0651497776,205 Rue de Rome,13008,Marseille,6e
2355,Gonzalez,Karim,1948-01-03,karim.gonzalez@ville-marseille.fr,0752822619,103 Avenue du Prado,13014,Marseille,12e
2356,Petit,Antoine,1964-02-15,antoine.petit@yahoo.fr,0734577661,171 Rue de la République,13005,Marseille,10e
2357,Ahmed,Julie,1988-02-03,julie.ahmed@gmail.com,0795678323,88 Boulevard National,13001,Marseille,2e
2358,Lambert,Camille,1993-01-12,camille.lambert@gmail.com,0670661853,99 Rue de la République,13004,Marseille,10e
2359,Martin,Marine,2003-04-16,marine.martin@outlook.com,0620338811,127 Rue de Rome,13002,Marseille,15e
2360,Martin,Lea,1991-11-03,lea.martin@outlook.com,0720373448,110 Rue Saint-Ferréol,13016,Marseille,14e
2361,Rossi,Julie,1972-06-09,julie.rossi@gmail.com,0765743967,124 Rue de la République,13015,Marseille,4e
2362,Martin,Emma,1968-06-30,emma.martin@gmail.com,0749095468,101 Rue d'Aubagne,13007,Marseille,8e
2363,Royer,Emma,1961-08-17,emma.royer@gmail.com,0653129266,194 Boulevard National,13014,Marseille,4e
2364,Garcia,Youssef,1964-05-30,youssef.garcia@yahoo.fr,0640146159,200 Rue de Rome,13002,Marseille,2e
2365,Lambert,Hugo,2005-10-15,hugo.lambert@gmail.com,0738854673,11 Rue de la République,13003,Marseille,2e
2366,Royer,Sarah,1984-07-05,sarah.royer@yahoo.fr,0631985967,63 Rue Saint-Ferréol,13008,Marseille,2e
2367,Ahmed,Nicolas,1959-08-26,nicolas.ahmed@yahoo.fr,0684251119,28 Rue Paradis,13001,Marseille,12e
2368,Moreau,Thomas,1971-09-14,thomas.moreau@yahoo.fr,0625979990,77 Rue de la République,13010,Marseille,6e
2369,Lambert,Julie,1952-07-07,julie.lambert@ville-marseille.fr,0760628951,143 Rue de Rome,13015,Marseille,14e
2370,Lambert,Marc,1967-10-15,marc.lambert@ville-marseille.fr,0743081836,166 Rue Paradis,13016,Marseille,7e
2371,Dubois,Julie,2001-12-14,julie.dubois@outlook.com,0763820715,171 Rue Paradis,13015,Marseille,1e
2372,Ahmed,Sarah,1947-03-01,sarah.ahmed@gmail.com,0678605776,84 Avenue du Prado,13008,Marseille,8e
2373,Benali,Hugo,1946-05-31,hugo.benali@outlook.com,0628757405,35 Rue de Rome,13005,Marseille,2e
2374,Moreau,Lea,2000-12-19,lea.moreau@ville-marseille.fr,0787192497,54 Rue Saint-Ferréol,13001,Marseille,13e
2375,Rossi,Lea,1969-01-12,lea.rossi@ville-marseille.fr,0796745145,193 Rue d'Aubagne,13003,Marseille,7e
2376,Benali,Julie,1971-12-22,julie.benali@outlook.com,0726990185,91 Rue d'Aubagne,13010,Marseille,10e
2377,Lambert,Clara,1949-03-29,clara.lambert@outlook.com,0715764670,81 Rue Saint-Ferréol,13016,Marseille,8e
2378,Martin,Camille,1999-04-21,camille.martin@outlook.com,0693465027,193 Rue de Rome,13001,Marseille,7e
2379,Ahmed,Antoine,1978-06-05,antoine.ahmed@outlook.com,0638923495,64 Rue de Lodi,13012,Marseille,13e
2380,Lefevre,Youssef,1968-10-19,youssef.lefevre@yahoo.fr,0782638803,14 Boulevard National,13003,Marseille,11e
2381,Lefevre,Lea,2000-10-03,lea.lefevre@ville-marseille.fr,0686974762,119 Avenue du Prado,13013,Marseille,4e
2382,Petit,Marc,1982-02-10,marc.petit@ville-marseille.fr,0726819319,54 Rue de Rome,13012,Marseille,9e
2383,Dubois,Youssef,2004-12-10,youssef.dubois@outlook.com,0680625394,244 Rue de Lodi,13003,Marseille,6e
2384,Ahmed,Clara,1972-05-05,clara.ahmed@outlook.com,0788314003,88 Boulevard National,13009,Marseille,3e
2385,Rossi,Camille,1960-02-26,camille.rossi@ville-marseille.fr,0654904798,52 Boulevard Baille,13005,Marseille,14e
2386,Garcia,Rachid,1979-09-30,rachid.garcia@gmail.com,0625086286,110 Rue de Rome,13014,Marseille,5e
2387,Rossi,Antoine,1966-03-18,antoine.rossi@gmail.com,0630925872,54 Rue de Lodi,13015,Marseille,13e
2388,Rossi,Sarah,1981-11-18,sarah.rossi@outlook.com,0608460172,101 Rue Paradis,13003,Marseille,13e
2389,Dubois,Rachid,1986-02-15,rachid.dubois@gmail.com,0774911634,61 Rue Paradis,13013,Marseille,10e
2390,Fournier,Julie,2000-12-27,julie.fournier@ville-marseille.fr,0736622845,59 Avenue du Prado,13002,Marseille,4e
2391,Lefevre,Antoine,1946-06-29,antoine.lefevre@ville-marseille.fr,0629511084,193 Rue de la République,13011,Marseille,15e
2392,Durand,Marine,1943-04-07,marine.durand@outlook.com,0704690174,188 Rue Saint-Ferréol,13002,Marseille,2e
2393,Moreau,Antoine,1985-11-08,antoine.moreau@yahoo.fr,0710667884,160 Avenue du Prado,13013,Marseille,5e
2394,Benali,Antoine,1959-10-24,antoine.benali@gmail.com,0642389354,233 Avenue du Prado,13014,Marseille,12e
2395,Fournier,Karim,1941-04-03,karim.fournier@outlook.com,0702305066,20 Avenue du Prado,13001,Marseille,15e
2396,Durand,Hugo,1962-08-29,hugo.durand@gmail.com,0714795541,87 Rue Paradis,13008,Marseille,7e
2397,Gonzalez,Lea,1989-07-23,lea.gonzalez@outlook.com,0652089521,75 Boulevard Baille,13006,Marseille,1e
2398,Fournier,Hugo,1975-03-18,hugo.fournier@ville-marseille.fr,0650507324,1 Avenue du Prado,13006,Marseille,14e
2399,Moreau,Nicolas,1993-11-24,nicolas.moreau@yahoo.fr,0627496238,62 Rue de la République,13008,Marseille,6e
2400,Ahmed,Julie,1965-04-10,julie.ahmed@yahoo.fr,0739994285,13 Rue Paradis,13016,Marseille,13e
2401,Moreau,Sophie,1960-03-01,sophie.moreau@yahoo.fr,0732908505,134 Rue Saint-Ferréol,13009,Marseille,4e
2402,Lambert,Thomas,1964-06-08,thomas.lambert@gmail.com,0718237721,219 Rue d'Aubagne,13004,Marseille,11e
2403,Gonzalez,Thomas,1944-08-30,thomas.gonzalez@outlook.com,0617174003,65 Rue de Lodi,13009,Marseille,16e
2404,Garcia,Karim,1975-05-23,karim.garcia@yahoo.fr,0737449666,174 Rue de Rome,13009,Marseille,13e
2405,Benali,Sophie,1952-02-13,sophie.benali@ville-marseille.fr,0712081803,101 Rue Saint-Ferréol,13002,Marseille,10e
2406,Ahmed,Marine,1993-04-23,marine.ahmed@yahoo.fr,0643935160,129 Boulevard Baille,13012,Marseille,5e
2407,Rossi,Youssef,1994-07-09,youssef.rossi@ville-marseille.fr,0784803163,124 Rue d'Aubagne,13012,Marseille,5e
2408,Benali,Rachid,1986-12-10,rachid.benali@gmail.com,0653764298,118 Boulevard National,13005,Marseille,9e
2409,Lambert,Julie,1995-01-07,julie.lambert@yahoo.fr,0660885329,3 Rue Paradis,13012,Marseille,8e
2410,Moreau,Hugo,1966-01-15,hugo.moreau@yahoo.fr,0754737704,24 Avenue du Prado,13009,Marseille,16e
2411,Gonzalez,Thomas,1977-05-30,thomas.gonzalez@ville-marseille.fr,0797739610,137 Avenue du Prado,13010,Marseille,12e
2412,Lambert,Marc,2001-08-25,marc.lambert@ville-marseille.fr,0608041756,6 Boulevard National,13016,Marseille,7e
2413,Moreau,Karim,1942-11-04,karim.moreau@ville-marseille.fr,0669916587,220 Boulevard Baille,13004,Marseille,15e
2414,Moreau,Lea,1976-10-18,lea.moreau@yahoo.fr,0778671265,79 Avenue du Prado,13004,Marseille,2e
2415,Royer,Emma,1954-05-03,emma.royer@outlook.com,0789885249,213 Avenue du Prado,13005,Marseille,4e
2416,Gonzalez,Nicolas,1976-04-10,nicolas.gonzalez@yahoo.fr,0753730437,164 Rue de Rome,13010,Marseille,4e
2417,Moreau,Marine,1951-02-14,marine.moreau@gmail.com,0716944814,83 Boulevard National,13013,Marseille,16e
2418,Martin,Sarah,1940-06-05,sarah.martin@yahoo.fr,0702310640,192 Rue de Lodi,13002,Marseille,15e
2419,Lambert,Hugo,1994-06-24,hugo.lambert@yahoo.fr,0727344979,41 Rue Saint-Ferréol,13006,Marseille,6e
2420,Fournier,Youssef,1973-08-17,youssef.fournier@ville-marseille.fr,0747587837,205 Rue d'Aubagne,13007,Marseille,14e
2421,Martin,Nicolas,2002-11-16,nicolas.martin@ville-marseille.fr,0771853601,49 Boulevard Baille,13012,Marseille,2e
2422,Lefevre,Emma,1960-02-18,emma.lefevre@ville-marseille.fr,0604131667,66 Rue de la République,13006,Marseille,12e
2423,Garcia,Hugo,1953-03-31,hugo.garcia@outlook.com,0797176350,199 Rue de la République,13015,Marseille,4e
2424,Fournier,Marine,1966-07-10,marine.fournier@yahoo.fr,0688176762,179 Rue d'Aubagne,13006,Marseille,1e
2425,Fournier,Lea,1979-05-01,lea.fournier@gmail.com,0739158464,37 Boulevard National,13010,Marseille,8e
2426,Dubois,Emma,1970-02-04,emma.dubois@outlook.com,0636906155,14 Rue de Lodi,13013,Marseille,15e
2427,Petit,Thomas,1956-07-29,thomas.petit@gmail.com,0731220667,234 Avenue du Prado,13008,Marseille,9e
2428,Rossi,Marine,1968-12-22,marine.rossi@outlook.com,0721694353,168 Rue de la République,13011,Marseille,8e
2429,Ahmed,Lea,1978-12-19,lea.ahmed@gmail.com,0680573213,120 Rue de Rome,13001,Marseille,12e
2430,Lambert,Rachid,1979-10-18,rachid.lambert@yahoo.fr,0752615107,194 Rue de Rome,13013,Marseille,10e
2431,Royer,Sophie,1971-03-15,sophie.royer@yahoo.fr,0686874412,128 Rue de la République,13012,Marseille,6e
2432,Garcia,Marc,2000-06-07,marc.garcia@yahoo.fr,0792635600,150 Rue de Rome,13014,Marseille,6e
2433,Petit,Rachid,1956-10-13,rachid.petit@gmail.com,0797519378,171 Boulevard National,13003,Marseille,12e
2434,Gonzalez,Karim,1970-01-06,karim.gonzalez@yahoo.fr,0758019762,18 Boulevard Baille,13015,Marseille,7e
2435,Moreau,Clara,1964-02-13,clara.moreau@ville-marseille.fr,0652653222,196 Avenue du Prado,13013,Marseille,9e
2436,Lambert,Karim,1980-05-04,karim.lambert@gmail.com,0781297198,190 Rue de Rome,13004,Marseille,1e
2437,Martin,Karim,1989-11-03,karim.martin@yahoo.fr,0626817930,226 Rue de Lodi,13008,Marseille,15e
2438,Ahmed,Sophie,1941-08-16,sophie.ahmed@gmail.com,0640334050,132 Rue de Rome,13001,Marseille,11e
2439,Royer,Clara,2004-09-30,clara.royer@ville-marseille.fr,0621311669,87 Rue Saint-Ferréol,13008,Marseille,11e
2440,Rossi,Sarah,1941-12-23,sarah.rossi@ville-marseille.fr,0764281259,246 Avenue du Prado,13006,Marseille,10e
2441,Rossi,Marc,1954-03-28,marc.rossi@gmail.com,0660920331,118 Rue de Lodi,13009,Marseille,11e
2442,Royer,Karim,1978-10-27,karim.royer@ville-marseille.fr,0757813049,107 Boulevard National,13016,Marseille,4e
2443,Fournier,Camille,1945-02-21,camille.fournier@gmail.com,0745086295,61 Rue de Rome,13013,Marseille,10e
2444,Lambert,Marc,1951-09-05,marc.lambert@outlook.com,0787641261,217 Rue Paradis,13001,Marseille,16e
2445,Petit,Marc,1991-01-01,marc.petit@yahoo.fr,0718058393,209 Boulevard National,13016,Marseille,9e
2446,Martin,Sarah,1986-06-24,sarah.martin@ville-marseille.fr,0798819206,95 Rue de Lodi,13009,Marseille,5e
2447,Garcia,Rachid,1974-03-04,rachid.garcia@outlook.com,0762236831,51 Boulevard Baille,13012,Marseille,14e
2448,Benali,Lea,1970-07-18,lea.benali@yahoo.fr,0778022801,232 Rue de Lodi,13004,Marseille,7e
2449,Benali,Hugo,1947-03-28,hugo.benali@gmail.com,0669447353,108 Boulevard Baille,13010,Marseille,12e
2450,Durand,Karim,1997-08-23,karim.durand@outlook.com,0631866790,179 Rue Paradis,13003,Marseille,1e
2451,Rossi,Marine,1997-05-23,marine.rossi@outlook.com,0611040838,246 Rue de Lodi,13016,Marseille,16e
2452,Moreau,Karim,1982-01-04,karim.moreau@ville-marseille.fr,0779533422,45 Rue Saint-Ferréol,13001,Marseille,3e
2453,Moreau,Antoine,1993-01-23,antoine.moreau@outlook.com,0777727745,241 Boulevard Baille,13005,Marseille,9e
2454,Petit,Hugo,1970-06-02,hugo.petit@gmail.com,0648460363,43 Avenue du Prado,13012,Marseille,6e
2455,Gonzalez,Julie,1975-07-19,julie.gonzalez@gmail.com,0775983589,126 Rue de Rome,13010,Marseille,6e
2456,Benali,Sarah,1982-08-06,sarah.benali@yahoo.fr,0620254616,226 Rue Saint-Ferréol,13008,Marseille,6e
2457,Gonzalez,Emma,1965-12-31,emma.gonzalez@ville-marseille.fr,0661395945,192 Rue d'Aubagne,13015,Marseille,3e
2458,Royer,Youssef,1945-10-19,youssef.royer@outlook.com,0650194737,183 Rue de Rome,13011,Marseille,15e
2459,Gonzalez,Emma,1977-11-27,emma.gonzalez@yahoo.fr,0779178220,103 Rue Paradis,13013,Marseille,12e
2460,Ahmed,Thomas,2004-06-03,thomas.ahmed@yahoo.fr,0686690625,32 Rue de la République,13001,Marseille,4e
2461,Garcia,Nicolas,1983-10-27,nicolas.garcia@gmail.com,0771080045,151 Boulevard National,13004,Marseille,9e
2462,Dubois,Emma,1964-06-25,emma.dubois@ville-marseille.fr,0752948305,169 Boulevard Baille,13016,Marseille,10e
2463,Benali,Clara,1951-02-24,clara.benali@outlook.com,0643353675,119 Boulevard Baille,13011,Marseille,3e
2464,Petit,Hugo,1983-06-05,hugo.petit@ville-marseille.fr,0787503104,114 Rue Paradis,13009,Marseille,5e
2465,Gonzalez,Hugo,1948-04-07,hugo.gonzalez@outlook.com,0661990746,1 Rue d'Aubagne,13016,Marseille,3e
2466,Royer,Rachid,1976-12-27,rachid.royer@outlook.com,0671243566,196 Rue d'Aubagne,13009,Marseille,16e
2467,Lambert,Julie,2005-12-20,julie.lambert@ville-marseille.fr,0725587673,56 Boulevard Baille,13012,Marseille,7e
2468,Royer,Antoine,1940-12-10,antoine.royer@ville-marseille.fr,0683947646,249 Rue de Rome,13003,Marseille,2e
2469,Dubois,Nicolas,2000-12-28,nicolas.dubois@outlook.com,0696275644,23 Rue de Lodi,13007,Marseille,13e
2470,Gonzalez,Julie,1943-06-07,julie.gonzalez@ville-marseille.fr,0600636210,82 Avenue du Prado,13011,Marseille,13e
2471,Petit,Camille,1946-12-05,camille.petit@gmail.com,0781135373,67 Rue de la République,13015,Marseille,15e
2472,Garcia,Marine,1954-05-12,marine.garcia@ville-marseille.fr,0770554899,237 Boulevard Baille,13011,Marseille,13e
2473,Benali,Thomas,1947-12-31,thomas.benali@yahoo.fr,0670029331,178 Rue Saint-Ferréol,13004,Marseille,11e
2474,Dubois,Marc,1975-02-01,marc.dubois@ville-marseille.fr,0621368841,147 Rue Paradis,13016,Marseille,9e
2475,Benali,Camille,1983-03-31,camille.benali@outlook.com,0719561765,178 Boulevard Baille,13003,Marseille,9e
2476,Ahmed,Antoine,1993-10-30,antoine.ahmed@outlook.com,0787063022,40 Rue Paradis,13012,Marseille,12e
2477,Gonzalez,Lea,1959-12-27,lea.gonzalez@gmail.com,0735964726,92 Boulevard Baille,13015,Marseille,16e
2478,Fournier,Sarah,1984-10-01,sarah.fournier@gmail.com,0728310185,106 Rue de Lodi,13012,Marseille,11e
2479,Ahmed,Thomas,1989-01-05,thomas.ahmed@ville-marseille.fr,0750581058,240 Rue de Rome,13016,Marseille,11e
2480,Durand,Sophie,1940-02-19,sophie.durand@ville-marseille.fr,0747619378,232 Rue de Rome,13014,Marseille,16e
2481,Rossi,Marine,1957-05-23,marine.rossi@outlook.com,0634774963,202 Rue de Lodi,13013,Marseille,11e
2482,Benali,Marc,1991-10-12,marc.benali@gmail.com,0702374387,40 Rue Saint-Ferréol,13006,Marseille,4e
2483,Lefevre,Julie,1968-02-06,julie.lefevre@gmail.com,0704726097,83 Boulevard Baille,13004,Marseille,10e
2484,Dubois,Marine,1993-05-24,marine.dubois@outlook.com,0760985919,70 Boulevard National,13016,Marseille,15e
2485,Benali,Nicolas,1966-09-27,nicolas.benali@yahoo.fr,0697885874,185 Rue Paradis,13013,Marseille,14e
2486,Petit,Camille,1972-06-29,camille.petit@yahoo.fr,0796163952,30 Rue Paradis,13004,Marseille,9e
2487,Benali,Antoine,1962-07-07,antoine.benali@ville-marseille.fr,0612384877,123 Rue d'Aubagne,13009,Marseille,8e
2488,Rossi,Camille,1946-07-10,camille.rossi@yahoo.fr,0798322900,21 Rue de Rome,13016,Marseille,11e
2489,Garcia,Thomas,1992-11-09,thomas.garcia@ville-marseille.fr,0665854059,82 Rue de Lodi,13012,Marseille,4e
2490,Gonzalez,Nicolas,1960-02-08,nicolas.gonzalez@outlook.com,0712393306,78 Boulevard Baille,13010,Marseille,14e
2491,Moreau,Antoine,1958-02-19,antoine.moreau@yahoo.fr,0696282196,225 Rue Paradis,13012,Marseille,16e
2492,Ahmed,Sophie,1983-12-20,sophie.ahmed@ville-marseille.fr,0676309773,126 Boulevard National,13016,Marseille,5e
2493,Fournier,Julie,1979-03-27,julie.fournier@yahoo.fr,0700445072,106 Rue de la République,13016,Marseille,16e
2494,Dubois,Rachid,1994-09-15,rachid.dubois@outlook.com,0626527825,176 Avenue du Prado,13001,Marseille,15e
2495,Rossi,Sarah,1961-04-25,sarah.rossi@ville-marseille.fr,0711775398,86 Rue de Lodi,13003,Marseille,12e
2496,Dubois,Hugo,1964-12-08,hugo.dubois@gmail.com,0707553805,81 Rue de Rome,13003,Marseille,15e
2497,Royer,Marc,1975-02-27,marc.royer@outlook.com,0707051306,159 Rue d'Aubagne,13005,Marseille,14e
2498,Benali,Marine,1956-04-19,marine.benali@ville-marseille.fr,0687027853,200 Boulevard Baille,13004,Marseille,11e
2499,Gonzalez,Hugo,1989-12-12,hugo.gonzalez@gmail.com,0671730639,29 Rue de Lodi,13006,Marseille,10e
2500,Fournier,Thomas,1987-06-23,thomas.fournier@yahoo.fr,0668167238,136 Rue Paradis,13002,Marseille,14e
2501,Rossi,Rachid,1970-02-21,rachid.rossi@yahoo.fr,0795735410,12 Rue Saint-Ferréol,13016,Marseille,16e
2502,Royer,Antoine,1997-04-23,antoine.royer@yahoo.fr,0625898810,124 Boulevard Baille,13012,Marseille,1e
2503,Lambert,Antoine,1969-03-09,antoine.lambert@ville-marseille.fr,0757208024,115 Boulevard Baille,13007,Marseille,11e
2504,Martin,Clara,1965-09-06,clara.martin@outlook.com,0666081611,95 Rue de la République,13015,Marseille,10e
2505,Petit,Antoine,1972-11-24,antoine.petit@yahoo.fr,0647500045,98 Rue Saint-Ferréol,13003,Marseille,8e
2506,Martin,Sarah,1997-06-25,sarah.martin@gmail.com,0799064949,151 Boulevard Baille,13005,Marseille,16e
2507,Garcia,Julie,1979-03-19,julie.garcia@ville-marseille.fr,0683647224,90 Rue de Rome,13002,Marseille,8e
2508,Garcia,Camille,1985-10-02,camille.garcia@yahoo.fr,0642449663,125 Rue de la République,13008,Marseille,8e
2509,Lambert,Thomas,1943-08-24,thomas.lambert@yahoo.fr,0772514096,67 Boulevard National,13007,Marseille,1e
2510,Royer,Clara,1979-04-02,clara.royer@gmail.com,0709816688,145 Rue de Rome,13015,Marseille,7e
2511,Moreau,Clara,1941-08-06,clara.moreau@gmail.com,0681501645,220 Rue de Rome,13010,Marseille,13e
2512,Rossi,Karim,1974-07-18,karim.rossi@outlook.com,0736127698,95 Rue d'Aubagne,13008,Marseille,4e
2513,Rossi,Hugo,1955-06-14,hugo.rossi@ville-marseille.fr,0750809897,202 Boulevard National,13016,Marseille,10e
2514,Benali,Clara,1960-10-09,clara.benali@gmail.com,0704261447,57 Avenue du Prado,13011,Marseille,16e
2515,Rossi,Nicolas,1969-11-14,nicolas.rossi@yahoo.fr,0664458296,218 Rue de Lodi,13009,Marseille,4e
2516,Royer,Sarah,1973-02-11,sarah.royer@gmail.com,0798762093,23 Avenue du Prado,13008,Marseille,15e
2517,Benali,Marc,1962-02-12,marc.benali@outlook.com,0760741464,101 Boulevard National,13006,Marseille,10e
2518,Martin,Karim,1955-04-14,karim.martin@outlook.com,0725556183,178 Avenue du Prado,13007,Marseille,12e
2519,Fournier,Youssef,1978-08-07,youssef.fournier@gmail.com,0751095425,213 Avenue du Prado,13007,Marseille,9e
2520,Fournier,Youssef,1983-03-05,youssef.fournier@yahoo.fr,0607271263,2 Boulevard National,13013,Marseille,2e
2521,Lefevre,Marc,1942-12-04,marc.lefevre@outlook.com,0667273326,169 Rue Paradis,13016,Marseille,4e
2522,Benali,Youssef,1980-02-12,youssef.benali@gmail.com,0768774929,113 Rue de Lodi,13014,Marseille,11e
2523,Lefevre,Sarah,1994-06-19,sarah.lefevre@ville-marseille.fr,0772668490,50 Avenue du Prado,13007,Marseille,14e
2524,Moreau,Antoine,1976-04-10,antoine.moreau@gmail.com,0616131779,109 Rue d'Aubagne,13007,Marseille,6e
2525,Garcia,Sophie,1961-10-30,sophie.garcia@outlook.com,0651801664,11 Rue Paradis,13008,Marseille,7e
2526,Dubois,Sophie,1962-05-21,sophie.dubois@outlook.com,0731154397,35 Rue de Rome,13002,Marseille,4e
2527,Garcia,Clara,1983-06-26,clara.garcia@gmail.com,0760862365,67 Avenue du Prado,13011,Marseille,3e
2528,Lefevre,Thomas,1975-08-19,thomas.lefevre@outlook.com,0778922518,244 Boulevard Baille,13014,Marseille,6e
2529,Fournier,Youssef,1978-03-29,youssef.fournier@ville-marseille.fr,0610840157,26 Rue Paradis,13011,Marseille,2e
2530,Petit,Emma,1941-08-01,emma.petit@ville-marseille.fr,0726866508,35 Rue de Rome,13003,Marseille,2e
2531,Rossi,Marc,1989-07-21,marc.rossi@yahoo.fr,0673730871,196 Rue Saint-Ferréol,13006,Marseille,4e
2532,Lambert,Karim,1957-09-25,karim.lambert@gmail.com,0656260702,5 Rue Paradis,13001,Marseille,5e
2533,Benali,Sarah,1965-08-09,sarah.benali@gmail.com,0627381522,212 Boulevard National,13015,Marseille,6e
